CountryID,Year,Month,Day,Latitude,Longitude,Altitude,Area,HostCultivar,GrowthStage,StemRustSeverity,StemRustIncidence,Binary disease presence
ET,2018,11,23,9.5121,37.0056,2532,5.000000e-01,Dandaa,5,2,2,1
ET,2018,11,23,9.5141,37.0656,2762,2.500000e-01,Hidase,5,2,2,1
ET,2018,11,23,9.5275,37.3896,2260,2.500000e-01,Digalu,5,3,3,1
ET,2018,11,23,9.5763,37.0959,2571,2.000000e-02,Mixed,5,2,3,1
ET,2018,11,23,9.5764,37.0957,2551,2.500000e-01,Liban,5,1,1,1
ET,2018,11,23,9.5782,37.1444,2398,3,Liban,5,1,1,1
ET,2018,11,23,9.5853,37.5155,2316,1.300000e-01,Dandaa,5,2,3,1
ET,2018,11,23,9.6045,37.2078,2412,5.000000e-01,Kubsa,5,2,3,1
ET,2018,11,23,9.6287,37.2484,2330,7.500000e-01,Dandaa,5,2,3,1
ET,2018,11,23,9.6530,37.2910,2392,7.500000e-01,Dandaa,5,2,2,1
ET,2018,11,24,9.0265,37.4479,2469,NaN,Generally,5,2,2,1
ET,2018,11,24,9.2264,37.3063,2419,5.000000e-01,Unknown,5,2,3,1
ET,2018,11,24,9.2338,37.3348,2331,5.000000e-01,Dandaa,5,2,1,1
ET,2018,12,3,7.1170,39.8566,2875,1,Ogolcho,5,0,0,0
ET,2018,12,3,7.1324,39.8902,2.665100e+03,2.500000e-01,Dandaa,5,0,0,0
ET,2018,12,3,7.1680,39.9637,2.420500e+03,1,kingbird,4,1,1,1
ET,2018,12,3,7.2633,39.9300,2.457900e+03,1,Huluka,5,1,1,1
ET,2018,12,4,7.0124,40.0612,2.466400e+03,5.000000e-01,Unknown,5,0,0,0
ET,2018,12,4,7.0736,40.1679,2.431100e+03,1,Unknown,5,1,1,1
ET,2018,12,4,7.0926,40.0738,2.456700e+03,1,Bakalcha,5,1,1,1
ET,2018,12,5,7.0333,40.3060,2.311600e+03,3,Unknown,4,0,0,0
ET,2018,12,5,7.0340,40.2919,2.349400e+03,1.500000e+00,Dandaa,4,0,0,0
ET,2018,12,5,7.0457,40.2978,2.356700e+03,1,kingbird,5,0,0,0
ET,2018,12,5,7.0638,40.2621,2.361700e+03,2,kingbird,5,1,1,1
ET,2018,12,5,7.0694,40.2016,2.446500e+03,2,Unknown,5,1,1,1
ET,2018,12,5,7.0704,40.2267,2.449400e+03,1,Unknown,4,1,1,1
ET,2018,12,5,7.0712,40.2443,2.407400e+03,1.600000e+00,Ogolcho,5,1,1,1
ET,2018,12,5,7.0944,40.2878,2.330600e+03,1,Ogolcho,5,1,1,1
ET,2018,12,5,7.1022,40.2720,2.404400e+03,1.500000e+00,Ogolcho,5,1,3,1
ET,2018,12,5,7.1107,40.2958,2348,2,kingbird,5,0,0,0
ET,2018,12,5,7.1313,40.2276,2.429900e+03,1,Dembal,5,0,0,0
ET,2018,12,5,7.1418,40.2249,2.422300e+03,0,Hidassie,4,3,3,1
ET,2018,12,5,7.1422,40.2779,2.389500e+03,1,Dandaa,5,0,0,0
ET,2018,12,5,7.1503,40.2625,2.419700e+03,2.500000e-01,Kakaba,4,1,1,1
ET,2018,12,5,7.1503,40.2625,2.419500e+03,1,Ogolcho,5,2,3,1
ET,2018,12,6,6.3382,38.6619,2.698100e+03,0,Huluka,4,2,1,1
ET,2018,12,6,6.3459,38.6617,2.743900e+03,1,Huluka,4,2,1,1
ET,2018,12,6,6.3463,38.6618,2.751300e+03,2.500000e-01,Huluka,4,2,2,1
ET,2018,12,6,6.3600,38.6362,2.697800e+03,2.500000e-01,Kubsa,4,1,1,1
ET,2018,12,6,6.3601,38.6361,2.713100e+03,2.500000e-01,Senate,4,2,2,1
ET,2018,12,6,6.3649,38.6425,2.632300e+03,7.500000e-01,Huluka,5,2,1,1
ET,2018,12,6,6.3961,38.5788,2.689300e+03,2.500000e-01,Senate,6,2,2,1
ET,2018,12,6,6.4013,38.5844,2.719200e+03,2.500000e-01,Senate,4,2,1,1
ET,2018,12,6,6.4017,38.5837,2.709300e+03,0,Dembal,4,1,1,1
ET,2018,12,6,6.4019,38.5844,2.752300e+03,2.500000e-01,Huluka,4,1,1,1
ET,2018,12,6,6.4140,38.6274,2.652300e+03,7.500000e-01,Huluka,5,1,1,1
ET,2018,12,6,6.4153,38.6222,2.685800e+03,2.500000e-01,Huluka,5,2,1,1
ET,2018,12,6,7.0106,40.0123,2.521100e+03,1,Dandaa,4,1,3,1
ET,2018,12,6,7.0132,40.0408,2507,1,Hidassie,5,3,3,1
ET,2018,12,6,7.0255,40.0761,2.467400e+03,1,Dandaa,5,1,1,1
ET,2018,12,6,7.0442,39.9823,2.536600e+03,1,Hidassie,5,2,3,1
ET,2018,12,6,7.0701,40.0725,2.474300e+03,80,Ogolcho,5,1,1,1
ET,2018,12,6,7.0719,39.9901,2549,5.000000e-01,Ogolcho,5,1,1,1
ET,2018,12,6,7.0817,40.1268,2.436400e+03,1.500000e+00,Kakaba,5,1,1,1
ET,2018,12,6,7.1032,40.0417,2.484900e+03,1,Ogolcho,5,2,3,1
ET,2018,12,6,7.1404,39.9278,2.518500e+03,1.500000e+00,Huluka,5,1,1,1
ET,2018,12,6,7.1483,40.0336,2.417200e+03,2.500000e-01,Ogolcho,5,1,3,1
ET,2018,12,6,7.1508,40.0049,2.447400e+03,1,Kakaba,5,1,1,1
ET,2018,12,6,7.1674,39.9860,2.398100e+03,5.000000e-01,Unknown,5,3,3,1
ET,2018,12,6,7.1675,39.9857,2.399700e+03,1,Unknown,5,1,1,1
ET,2018,12,6,7.1741,40.0706,2.405400e+03,1,Dandaa,5,3,3,1
ET,2018,12,6,7.1922,40.0045,2.384900e+03,1,lemu,5,1,1,1
ET,2018,12,6,7.2286,39.9607,2.372800e+03,2,Ogolcho,5,2,3,1
ET,2018,12,6,7.2532,39.9108,2.459500e+03,1,Unknown,5,1,3,1
ET,2018,12,6,7.2590,39.8914,2.430300e+03,7.500000e-01,Ogolcho,4,1,1,1
ET,2018,12,6,7.2626,39.8396,2.466900e+03,1,Medawolabu,5,1,1,1
ET,2018,12,6,7.2629,39.8730,2.479600e+03,1,Ogolcho,4,1,1,1
ET,2018,12,6,7.2731,39.9464,2.387300e+03,5.000000e-01,Huluka,5,1,1,1
ET,2018,12,6,7.2845,39.8335,2416,1,Ogolcho,5,2,3,1
ET,2018,12,6,7.3531,40.2603,2435,1,Ogolcho,4,1,1,1
ET,2018,12,6,7.3563,39.8713,2.419500e+03,1,Unknown,5,2,3,1
ET,2018,12,6,7.3654,39.8618,2.376500e+03,2.500000e-01,Dandaa,5,1,3,1
ET,2018,12,6,7.3717,40.2411,2.388400e+03,7.500000e-01,Dandaa,4,1,3,1
ET,2018,12,6,7.3745,40.1768,2.353500e+03,1.500000e+00,Medawolabu,5,1,1,1
ET,2018,12,6,7.3753,40.2044,2.410700e+03,7.500000e-01,Ogolcho,3,1,1,1
ET,2018,12,6,7.3846,40.0498,2335,1,Kakaba,5,1,1,1
ET,2018,12,6,7.3854,40.1487,2.334100e+03,7.500000e-01,Hexosa,4,1,1,1
ET,2018,12,6,7.3886,40.1245,2.330700e+03,1,Hexosa,4,1,1,1
ET,2018,12,7,6.1717,38.7132,2.443100e+03,1,Shorima,5,2,2,1
ET,2018,12,7,6.1722,38.7103,2.443600e+03,2.500000e-01,Alidoro,5,1,1,1
ET,2018,12,7,6.1724,38.7102,2.443700e+03,5.000000e-01,Huluka,5,2,2,1
ET,2018,12,7,6.1763,38.7106,2.431700e+03,7.500000e-01,Shorima,4,2,2,1
ET,2018,12,7,6.1766,38.7113,2.459100e+03,5.000000e-01,Senate,5,2,2,1
ET,2018,12,7,6.2026,38.7276,2.491300e+03,2.500000e-01,Huluka,5,2,1,1
ET,2018,12,7,6.2026,38.7277,2.478600e+03,1.300000e-01,Senate,5,2,2,1
ET,2018,12,7,6.2326,38.7082,2.558800e+03,1,Shorima,5,2,1,1
ET,2018,12,7,6.2442,38.7108,2.630400e+03,1,Huluka,5,2,1,1
ET,2018,12,7,6.2448,38.7102,2.622400e+03,7.500000e-01,Alidoro,5,0,0,0
ET,2018,12,7,6.2536,38.7021,2650,1,Shorima,5,2,2,1
ET,2018,12,7,6.2536,38.7021,2.663900e+03,5.000000e-01,Alidoro,4,0,0,0
ET,2018,12,7,6.2558,38.7047,2.670200e+03,2.500000e-01,Huluka,4,2,2,1
ET,2018,12,7,6.2566,38.7044,2.646400e+03,7.500000e-01,Huluka,5,2,2,1
ET,2018,12,7,6.2568,38.7030,2654,7.500000e-01,Alidoro,4,1,1,1
ET,2019,1,1,6.9867,40.5142,1.720700e+03,5.000000e-01,Ogolcho,4,0,0,0
ET,2019,1,1,6.9906,40.4985,1.750700e+03,5.000000e-01,Ogolcho,4,1,1,1
ET,2019,1,1,7.0049,40.4449,1.840100e+03,5.000000e-01,Ogolcho,4,1,1,1
ET,2019,1,1,7.0136,40.4121,1.958800e+03,5.000000e-01,Ogolcho,4,0,0,0
ET,2019,1,1,7.0217,40.3758,2.060900e+03,5.000000e-01,Ogolcho,5,1,1,1
ET,2019,1,1,7.0703,40.4949,1.793900e+03,5.000000e-01,Unknown,4,0,0,0
ET,2019,1,1,7.0830,40.5222,1.751700e+03,2.500000e-01,Ogolcho,5,1,1,1
ET,2019,1,1,7.1111,40.6327,1968,5.000000e-01,Unknown,4,0,0,0
ET,2019,1,1,7.1247,40.6350,1.944900e+03,1,Ogolcho,4,1,1,1
ET,2019,1,1,7.1361,40.6610,1.863700e+03,5.000000e-01,Ogolcho,4,0,0,0
ET,2019,1,1,7.1552,40.7143,1.894700e+03,5.000000e-01,Kakaba,5,1,1,1
ET,2019,1,1,7.1884,40.7352,1.812500e+03,5.000000e-01,Kekeba,4,0,0,0
ET,2019,1,1,7.2203,40.7283,1.938600e+03,1,Unknown,4,0,0,0
ET,2019,1,1,7.2411,40.7219,1.955800e+03,1,Kekeba,4,0,0,0
ET,2019,1,1,7.2576,40.6893,1.953700e+03,7.500000e-01,Ogolcho,5,2,3,1
ET,2019,1,2,7.1453,40.6984,1.917300e+03,5.000000e-01,Ogolcho,4,0,0,0
ET,2019,1,2,7.1495,40.6781,1.940100e+03,1,Ogolcho,5,1,1,1
ET,2019,1,2,7.1540,40.6574,1.969400e+03,5.000000e-01,Ogolcho,4,1,1,1
ET,2019,1,2,7.1721,40.6265,1.937900e+03,5.000000e-01,Unknown,4,1,1,1
ET,2019,1,2,7.1873,40.6015,2.040400e+03,1,Unknown,-9,1,1,1
ET,2019,1,2,7.2043,40.5749,2.098400e+03,1,Unknown,4,0,0,0
ET,2019,1,2,7.2129,40.5409,2.167700e+03,1.500000e+00,Ogolcho,5,0,0,0
ET,2019,1,2,7.2381,40.4321,2.282900e+03,1,Unknown,5,1,3,1
ET,2019,8,5,12.6791,37.5060,2.457500e+03,2.500000e-01,local,2,0,0,0
ET,2019,8,6,6.9193,39.1744,2.668400e+03,1.500000e+00,Ogolcho,1,0,0,0
ET,2019,8,6,6.9366,39.1797,2.617700e+03,1,Ogolcho,1,0,0,0
ET,2019,8,6,6.9877,39.1359,2.455900e+03,5.000000e-01,Unkown,1,0,0,0
ET,2019,8,6,6.9899,39.1913,2.437600e+03,1.500000e+00,Ogolcho,1,0,0,0
ET,2019,8,6,6.9902,39.1617,2.429900e+03,2,Unknown,1,0,0,0
ET,2019,8,6,6.9961,39.2618,2.431600e+03,NaN,Ogolcho,1,0,0,0
ET,2019,8,6,7.0019,39.1381,2.430100e+03,1,Unkown,1,0,0,0
ET,2019,8,6,7.0037,39.2026,2.430300e+03,2,Unknown,1,0,0,0
ET,2019,8,6,7.0043,39.1034,2.461200e+03,1,Unknown,-9,0,0,0
ET,2019,8,6,7.0075,39.1529,2.406200e+03,7.500000e-01,Unknown,1,0,0,0
ET,2019,8,6,7.0075,39.0584,2453,1,Ogolcho,2,0,0,0
ET,2019,8,6,7.0109,39.2105,2.389800e+03,1,Ogolcho,1,0,0,0
ET,2019,8,6,7.0220,39.2243,2.378600e+03,1,Ogolcho,1,0,0,0
ET,2019,8,6,7.0264,39.2034,2387,7.500000e-01,Unknown,-9,0,0,0
ET,2019,8,6,7.0368,39.1580,2.376700e+03,1,Unkown,1,0,0,0
ET,2019,8,6,7.0513,39.1677,2.379400e+03,NaN,Kubsa,1,0,0,0
ET,2019,8,7,6.9755,39.3283,2.468200e+03,1,Unknown,2,0,0,0
ET,2019,8,7,6.9831,39.2011,2.422800e+03,2,Unkown,1,0,0,0
ET,2019,8,7,6.9865,39.3265,2.401200e+03,1,Ynknown,1,0,0,0
ET,2019,8,7,6.9935,39.2317,2.418800e+03,NaN,Unknown,1,0,0,0
ET,2019,8,7,6.9957,39.2618,2.418500e+03,2,Ogolcho,1,0,0,0
ET,2019,8,7,6.9972,39.2806,2.451300e+03,NaN,Wane,1,0,0,0
ET,2019,8,7,7.0069,39.3414,2.398200e+03,5.000000e-01,Kingbard,1,0,0,0
ET,2019,8,7,7.0253,39.4445,2.446100e+03,5.000000e-01,Unknown,1,0,0,0
ET,2019,8,7,7.0337,39.3794,2.342100e+03,1,Sanete,-9,0,0,0
ET,2019,8,7,7.0474,39.3629,2.340800e+03,1,Kingbard,1,0,0,0
ET,2019,8,7,7.0526,39.4783,2.449100e+03,5.000000e-01,NaN,1,0,0,0
ET,2019,8,7,7.0647,39.3143,2.347200e+03,NaN,Kakaba,1,0,0,0
ET,2019,8,7,7.0680,39.4609,2.395100e+03,NaN,Unknown,-9,0,0,0
ET,2019,8,7,7.0874,39.4357,2.373300e+03,NaN,Ogolcho,1,0,0,0
ET,2019,8,7,8.2387,39.5534,2568,2.500000e-01,Enkoy,5,0,0,0
ET,2019,8,7,8.2420,39.5470,2574,5.000000e-01,K6295-4A,7,0,0,0
ET,2019,8,7,8.2528,39.5882,2568,1,K6295-4A,3,0,0,0
ET,2019,8,7,8.2672,39.6129,2570,5.000000e-01,Unknown,7,0,0,0
ET,2019,8,7,8.2814,39.6821,2696,5.000000e-01,K6295-4A,5,0,0,0
ET,2019,8,7,8.2857,39.6423,2591,5.000000e-01,K6295-4A,3,0,0,0
ET,2019,8,7,8.2876,39.6668,2628,5.000000e-01,K6295-4A,5,0,0,0
ET,2019,8,7,8.2877,39.6668,2608,5.000000e-01,K6295-4A,5,0,0,0
ET,2019,8,8,7.5526,39.3643,2449,2.500000e-01,Ogelcho,7,0,0,0
ET,2019,8,8,7.5800,39.3408,2599,2.500000e-01,Danda'a,7,0,0,0
ET,2019,8,8,8.0083,39.3401,2629,2.500000e-01,Unknown,3,0,0,0
ET,2019,8,8,8.0084,39.3401,2629,2.500000e-01,Israel,3,0,0,0
ET,2019,8,8,8.0568,39.3231,2759,5.000000e-01,K6295-4A,4,0,0,0
ET,2019,8,8,8.0570,39.3117,2737,1,Unknown,3,0,0,0
ET,2019,8,8,8.0574,39.3169,2722,5.000000e-01,Ogelcho,3,0,0,0
ET,2019,8,8,8.0597,39.2937,2727,2.500000e-01,Unknown,3,0,0,0
ET,2019,8,8,8.0628,39.2796,2652,5.000000e-01,K6295-4A,7,0,0,0
ET,2019,8,8,8.0682,39.2652,2560,2.500000e-01,Ogelcho,7,0,0,0
ET,2019,8,8,8.0819,39.3946,2574,5.000000e-01,K6295-4A,5,0,0,0
ET,2019,8,8,8.0905,39.3206,2578,5.000000e-01,K6295-4A,3,0,0,0
ET,2019,8,8,8.1128,39.3168,2519,NaN,K6295-4A,5,0,0,0
ET,2019,8,8,8.1240,39.3111,2458,5.000000e-01,K6295-4A,3,0,0,0
ET,2019,8,8,8.1360,39.3099,2465,5.000000e-01,K6295-4A,-9,0,0,0
ET,2019,8,10,6.9677,40.3420,2.130200e+03,1.500000e+00,Ogolcho,5,0,0,0
ET,2019,8,10,6.9843,40.3524,2139,1,Ogolcho,4,1,1,1
ET,2019,8,10,7.0108,40.3606,2.102500e+03,1,Unknown,5,0,0,0
ET,2019,8,10,7.0241,40.3347,2169,1,Hexosa,5,1,3,1
ET,2019,8,10,7.0518,40.2907,2.323900e+03,7.500000e-01,Ogolcho,5,1,1,1
ET,2019,8,10,7.0683,40.2082,2.447700e+03,1,Sanete,4,0,0,0
ET,2019,8,10,7.0715,40.2713,2.348300e+03,1,Dandaa,5,0,0,0
ET,2019,8,10,7.0779,40.1474,2.425600e+03,5.000000e-01,Kingbard,5,1,1,1
